Enterprise_id,Label,Registered_capital (Ten thousand Yuan),Province,Enterprise_type,Establishment_Duration (Days),Paid_in_capital (Ten thousand Yuan),Sector,SH_num,MS_num,CL_5years+,CL_5years,CL_4years,CL_3years,CL_2years,CL_1year,Branch_num,Certificate_num_5years+,Certificate_num_5years,Certificate_num_4years,Certificate_num_3years,Certificate_num_2years,Certificate_num_1year,Executee_num_5years+,Executee_num_5years,Executee_num_4years,Executee_num_3years,Executee_num_2years,Executee_num_1year,Overdue_tax_num_3years,Overdue_tax_num_2years,Overdue_tax_num_1year,Administrative_penalty_num_5years,Administrative_penalty_num_4years,Administrative_penalty_num_3years,Administrative_penalty_num_2years,Administrative_penalty_num_1year,Trademark_info_num_5years+,Trademark_info_num_5years,Trademark_info_num_4years,Trademark_info_num_3years,Trademark_info_num_2years,Trademark_info_num_1year,Patent_info_num_5years+,Patent_info_num_5years,Patent_info_num_4years,Patent_info_num_3years,Patent_info_num_2years,Patent_info_num_1year,Work_copyright_info_num_5years+,Work_copyright_info_num_5years,Work_copyright_info_num_4years,Work_copyright_info_num_3years,Work_copyright_info_num_2years,Work_copyright_info_num_1year,Software_copyright_info_num_5years+,Software_copyright_info_num_5years,Software_copyright_info_num_4years,Software_copyright_info_num_3years,Software_copyright_info_num_2years,Software_copyright_info_num_1year,t-1 Basic old-age insurance for urban employees,t-2 Basic old-age insurance for urban employees,t-3 Basic old-age insurance for urban employees,t-1 Unemployment insurance,t-2 Unemployment insurance,t-3 Unemployment insurance,t-1 Basic medical insurance for employees,t-2 Basic medical insurance for employees,t-3 Basic medical insurance for employees,t-1 Employment injury insurance,t-2 Employment injury insurance,t-3 Employment injury insurance,t-1 Birth insurance,t-2 Birth insurance,t-3 Birth insurance,Legal_proceedings_num_5years+,Legal_proceedings_num_5years,Legal_proceedings_num_4years,Legal_proceedings_num_3years,Legal_proceedings_num_2years,Legal_proceedings_num_1year,Filing_information_num_5years+,Filing_information_num_5years,Filing_information_num_4years,Filing_information_num_3years,Filing_information_num_2years,Filing_information_num_1years,Ratepaying_Credit_Grade_A_num
126.98998117104279,1,3810.436139141067,Anhui,Other limited liability companies,3163.581664937196,165.21610444305603,Construction industry,4.052505702302453,3.0262139327460655,10.20095477769213,0.10067615043579663,0.11784640374638092,6.105253032966414,8.11015315171649,7.099288479423907,,0.01073535253899749,0.03250181163121918,0.0367970210023414,0.05121578601027877,1.0706315157298751,0.09708577475260337,0.013817989293996248,2.004008645763921,0.005134565438924636,0.007066155337568966,0.0073871559846611125,0.007365299680431505,0.002851903569056884,0.00397950722323672,0.008989534500996814,0.0031766854784353515,0.0038037504428453947,0.005231970505954733,0.00604309584062685,0.005702929021391127,0.04348474715215503,0.014554993235537276,0.034264065404789726,0.05008169061861651,1.0308428425076288,0.050307849079140946,0.1075067068770284,0.027519076715620292,0.032773722724462814,0.04801102903532239,0.07572483823545113,27.07710988521569,0.0012745870349112117,0.0006378545976970406,0.0014246131765971305,0.004852893147945451,0.002377522708808147,0.0026175801576912086,0.06048004789582033,0.023410036256828717,0.04523880225897282,0.06162190290777952,0.06954705491774975,0.053213296679913244,174.0,3.3980675303395174,3.529059124658481,174.63025065414647,3.3993939882459654,3.524579824054335,174.6305629991851,3.2953942883790295,3.3944139142911673,174.69256867382353,3.4068245595039297,3.5815562401206362,174.62661369855394,3.2930004690204817,3.4002638855456633,0.0015616549102725834,3.009338340742094,3.0207309732981567,1.026347544725692,0.03769268353463793,2.2504576459327,1.0171667327384046,2.0207542900713644,0.017211782191791525,0.024526653457139114,0.030707539379622166,1.0305972059510835,0.02671935778276066
113.26172642585078,1,3672.5867825846763,Anhui,Other limited liability companies,3104.8410674434367,96.29350297854212,Construction industry,3.9970158869368912,2.9985101553600333,9.988578920937941,-0.005721835962280608,-0.006697691439955255,5.994018041149175,7.993739547428843,6.994357031037156,,-0.0006101338396383057,-0.00184721042496929,-0.0020913246798233706,-0.002910801862820176,0.9959857230831316,-0.005517780278652795,-0.0007853326505488226,1.9997721723229112,-0.0002918182812110781,-0.000401598407870662,-0.00041984218297029204,-0.0004186000001196151,-0.000162085303537629,-0.00022617161505983775,-0.0005109118849828103,-0.0001805439831845528,-0.00021618264088567058,-0.00029735420817122326,-0.0003434537669024003,-0.000324120700122907,-0.0024714154145628873,-0.0008272195884064762,-0.0019473664894655287,-0.002846346599398001,0.998247075551904,-0.0028592001064798793,-0.006110044324625092,-0.0015640212912253787,-0.0018626642406458901,-0.00272866246207532,-0.0043037511940804815,26.995617530940898,-7.243997611989019e-05,-3.625187653690086e-05,-8.096657322421761e-05,-0.0002758096968827522,-0.00013512430578156343,-0.00014876774902096692,-0.0034373276247927896,-0.0013304877744410506,-0.002571105515411672,-0.003502223899062881,-0.003952642588900515,-0.0030243285355731494,174.0,0.8637080482748047,0.8562632620778126,173.96418028656703,0.8636326602656416,0.8565178389877532,173.96416253472543,0.8695433870881228,0.8639156981661377,173.96063849951474,0.8632103506157387,0.8532796370398359,173.96438698957675,0.8696794375989305,0.8635832204565967,-8.875521349982634e-05,2.999469264034681,2.9988217742927494,0.9985025616466593,-0.002142228832049868,1.9857654711734358,0.9990243446107914,1.9988204491054944,-0.000978215733255896,-0.0013939496810115805,-0.0017452346198667977,0.998261036078571,-0.0015185700047990961
111.26636940289758,1,3652.5508285016776,Anhui,Other limited liability companies,3096.303313306649,86.27582779513347,Construction industry,3.988950623373012,2.9944835017324913,9.957710783279833,-0.021186436039128374,-0.024799769206573178,5.97785039812096,7.976819209979248,6.979105587473983,,-0.0022591632570418017,-0.006839728677545705,-0.0077436188066580475,-0.010777924759771542,0.9851362007398963,-0.02043087214004062,-0.002907877835012253,1.9991564147346397,-0.0010805254450990285,-0.0014870120426130284,-0.00155456388730214,-0.0015499644147397916,-0.0006001587495552665,-0.000837453308329677,-0.0018917707610241303,-0.0006685063285988359,-0.0008004667949391138,-0.0011010235095719665,-0.001271717908874675,-0.0012001327069457693,-0.009150993658665237,-0.003062974020160911,-0.007210579933745405,-0.010539264070286344,0.9935093872061636,-0.010586857186807663,-0.022623868306128905,-0.0057911546693789,-0.0068969500448745015,-0.010103511024473195,-0.01593564548211297,26.983772883209827,-0.0002682259559444487,-0.000134231052517154,-0.0002997976761708089,-0.0010212499170718524,-0.0005003293489440866,-0.0005508473888618002,-0.012727509552576378,-0.004926442197899413,-0.009520119575467157,-0.01296780318788238,-0.014635583743980232,-0.011198283820547071,174.0,0.4953471688267507,0.46778110653007987,173.86736913246193,0.4950680270888922,0.46872373708695925,173.8673034021161,0.5169538757211809,0.49611604112058416,173.8542548374451,0.4935043268281094,0.45673353693029684,173.86813449870513,0.5174576345608819,0.494884964631489,-0.0003286369386241129,2.998034825944501,2.995637343721338,0.9944553842324858,-0.00793210333721472,1.9472933274356,0.9963874077069031,1.995632436905552,-0.003622072565819342,-0.00516142475128631,-0.006462139406097693,0.9935610793216406,-0.005622860649921774
103.93083393852697,1,3578.8926059141186,Anhui,Other limited liability companies,3064.9159487718603,49.44782622292402,Construction industry,3.959300276982986,2.9796803060397945,9.844230180106873,-0.07803897971982188,-0.09134847798816705,5.918413256073454,7.91461493575522,6.923036671558916,,-0.008321493774339649,-0.025193734640893993,-0.02852316028494617,-0.03969984617498606,0.945250077602648,-0.0752559049407962,-0.010710995420614251,1.9968927037424413,-0.003980051347055336,-0.005477320603724496,-0.005726143814385982,-0.005709201930184595,-0.002210649134130818,-0.0030847095577726112,-0.0069682253202690055,-0.00246240338505954,-0.0029484719308748015,-0.0040555547509664456,-0.004684297439961875,-0.004420617597290278,-0.03370714202359893,-0.011282283013538532,-0.026559743232815215,-0.03882075368995193,0.9760922129964686,-0.03899606010997231,-0.08333367616267329,-0.021331374515437602,-0.02540450615132006,-0.037215683207957734,-0.05869800434127419,26.94022837839452,-0.0009879943893168275,-0.0004944321152368526,-0.0011042869469661877,-0.003761713457612707,-0.0018429334619266906,-0.002029013663681369,-0.046881026050014686,-0.018146257448053718,-0.035066795430248585,-0.04776613339406323,-0.05390930408846702,-0.04124821382673833,174.0,-0.8588587521160131,-0.9603967065200587,173.51146207116147,-0.859886954140151,-0.9569245828095991,173.51121995733382,-0.7792717296440661,-0.8560266566548043,173.46315634380989,-0.8656467512440023,-1.0010897734596105,173.51428125229322,-0.7774161638564789,-0.8605612538371061,-0.0012105146585818407,2.9927613980010705,2.983930414524354,0.9795767368973188,-0.029217431866558417,1.8058580997881828,0.986693230698344,1.9839123405596304,-0.013341689323568164,-0.019011801737069796,-0.023802906969711688,0.9762826178358642,-0.020711473483139092
132.0781871741224,1,3861.5282798807,Anhui,Other limited liability companies,3185.3531330764295,190.76140506784412,Construction industry,4.073072308684209,3.036481991506627,10.27966923406717,0.14011123400283806,0.16400711568954873,6.1464808921242,8.153300398848103,7.138180009010383,,0.01494041523422833,0.04523284725593491,0.05121050018250638,0.07127712916379018,1.098298045620196,0.13511449976808207,0.01923052801521731,2.0055788416842715,0.00714578672905097,0.009833984908212235,0.010280722259462789,0.01025030478975327,0.0039690008665208285,0.005538289509057871,0.012510756187971088,0.00442100060933812,0.005293688386762292,0.007281345588628337,0.008410190613789992,0.007936779655945194,0.06051782430512465,0.020256218124218066,0.047685379953821376,0.06969880595501728,1.0429240560469675,0.07001355121342352,0.14961733537604605,0.03829836342126739,0.04561126656029362,0.06681706138709573,0.10538643446245512,27.107314007583927,0.0017738457572363693,0.0008877037353023323,0.001982637489471938,0.0067537827429761535,0.0033088039139251364,0.0036428924269342683,0.08417022409530993,0.03257980220536128,0.06295894689931789,0.08575934638579673,0.09678879897184023,0.07405706943410083,174.0,4.337396190096483,4.51969749824725,174.8771213092804,4.339242224666942,4.513463645121163,174.87755600060112,4.194505599148332,4.332311444097645,174.96384944300198,4.349583368063793,4.5927578566057345,174.8720597496769,4.191174115148853,4.340452862773276,0.002173358790713993,3.0129961906494245,3.0288513440205183,1.0366679396111385,0.05245699582330069,2.3485624915650245,1.023890982098175,2.02888379402832,0.023953677527806253,0.0341338009743553,0.04273575436730058,1.0425822030767775,0.0371853927121832
111.71491334289772,1,3657.0547872833245,Anhui,Other limited liability companies,3098.222547726963,88.52773933012148,Construction industry,3.9907636448295567,2.9953886686085625,9.964649750054381,-0.017710089415841224,-0.020730533881653558,5.98148478445933,7.9806227973766255,6.9825340178289625,,-0.001888471624642322,-0.005717441396736748,-0.006473017982582114,-0.0090094441018885,0.9875751063808285,-0.017078501158735937,-0.002430742781527709,1.999294833238973,-0.0009032289439079586,-0.0012430177585542076,-0.0012994854536134285,-0.0012956406790513237,-0.0005016825434298249,-0.000700040957559788,-0.0015813622107151584,-0.0005588154058887291,-0.0006691233243100368,-0.0009203636122399498,-0.0010630498605948497,-0.0010032106160578942,-0.007649465707183889,-0.002560390226806646,-0.006027442045035683,-0.008809943716688126,0.9945743902971622,-0.008849727583479806,-0.018911662626681366,-0.004840921183074368,-0.005765273676314968,-0.008445690597837775,-0.013320867458129488,26.986435486894326,-0.00022421447640615566,-0.00011220593865201493,-0.0002506057952286378,-0.0008536795577066312,-0.0004182335099119362,-0.00046046236814950846,-0.010639134010118973,-0.004118093843893218,-0.007958024115978696,-0.010839999401516908,-0.012234124525721118,-0.009360829136131376,174.0,0.5781524203726638,0.5551094967202356,173.88913168222055,0.5779190812150992,0.5558974570651283,173.8890767371463,0.5962138210903456,0.5787951333352408,173.87816922789625,0.5766119585170253,0.5458746520734747,173.8897714644179,0.5966349213678368,0.5777660563040992,-0.0002747130077768762,2.9983572787713655,2.996353184054034,0.995365164729084,-0.006630575293471807,1.955941627831927,0.996980174843208,1.9963490823662295,-0.003027749872269931,-0.004314519614794884,-0.005401808330965023,0.9946176005844188,-0.004700241451606911
107.6661523860229,1,3616.4000133797954,Anhui,Other limited liability companies,3080.898667734168,68.20096487588891,Construction industry,3.974398491201055,2.9872182220135355,9.902015490057833,-0.04908917009392245,-0.05746129677606577,5.948679165663128,7.946289893111866,6.951587451112214,,-0.005234502357548352,-0.01584771519986774,-0.017942037067512955,-0.02497255228839754,0.9655604383496315,-0.04733852148598074,-0.006737580090942756,1.9980454050646594,-0.0025035875438094526,-0.003445420785106485,-0.0036019390398982646,-0.0035912820190317787,-0.001390573425651365,-0.001940387133654259,-0.004383250514391056,-0.0015489354043711997,-0.0018546890368314958,-0.0025510817505580473,-0.0029465822673025947,-0.002780718686131799,-0.02120293773851284,-0.007096939399871347,-0.01670698102265691,-0.0244195732427839,0.984961189561945,-0.024529846938081218,-0.0524197140760704,-0.013418159433720862,-0.015980297642172916,-0.023409929367553508,-0.036923039353251856,26.96240161890487,-0.0006214820440136514,-0.0003110146018297421,-0.0006946340145238028,-0.0023662455919889976,-0.0011592677724529732,-0.0012763185425660871,-0.02948975845416182,-0.01141461256456377,-0.022058205933810023,-0.030046521050487038,-0.03391078416894744,-0.02594652815658138,174.0,-0.1692853211408909,-0.23315614483213243,173.69269304170572,-0.16993209515350638,-0.2309720610316801,173.69254074388084,-0.11922237955169046,-0.16750383685807946,173.66230709771997,-0.1735552032560541,-0.25875346673217337,173.69446640243646,-0.11805516561713669,-0.1703562525763349,-0.0007614548548642413,2.9954466733670353,2.989891684673673,0.9871530735035251,-0.01837875748445715,1.8778781476119872,0.9916295899306374,1.9898803155356886,-0.00839237594976596,-0.011959069334499492,-0.0149728373328438,0.9850809606760902,-0.013028220619487874
108.79286627401981,1,3627.713671770198,Anhui,Other limited liability companies,3085.7196626977584,73.85762362154203,Construction industry,3.978952685945777,2.989491943714522,9.919445733866793,-0.04035680817649768,-0.047239636097486035,5.957808513306943,7.955844263069097,6.960199450407055,,-0.004303348521452343,-0.013028600832589976,-0.014750368499688233,-0.02053024120090373,0.9716868144124795,-0.038917578506898864,-0.005539047141838531,1.9983931035558888,-0.0020582299938107134,-0.002832522640855875,-0.0029611982157875046,-0.0029524369483629625,-0.0011432074505837958,-0.0015952160362703728,-0.003603523951624418,-0.0012733987735460519,-0.0015247625808962036,-0.002097275563079469,-0.0024224213835817693,-0.002286062901334674,-0.01743119489398997,-0.005834480832591951,-0.013735013793260835,-0.020075630352385524,0.9876364096828266,-0.020166287708366745,-0.04309488919016661,-0.011031233270235679,-0.013137598482813932,-0.019245589752365413,-0.030354883034719376,26.96908991024497,-0.0005109280028040606,-0.00025568891472635977,-0.0005710671340210395,-0.001945319492500566,-0.0009530482391241853,-0.0010492771113444369,-0.024243891734751548,-0.009384092841573067,-0.01813432135612059,-0.02470161308666594,-0.027878471141443456,-0.02133095869532516,174.0,0.03871621136410952,-0.013792775340097707,173.74735918445032,0.038184490524039716,-0.011997213288272413,173.74723397854254,0.07987356901755871,0.04018079141981856,173.72237852760995,0.035205888962484,-0.034836647293433165,173.74881708603436,0.08083314989390256,0.03783578550994049,-0.000626001365556262,2.9962566543875178,2.991689830122782,0.9894383843262408,-0.015109401705172368,1.8996021289104708,0.9931185833274107,1.9916804834151502,-0.006899475091995686,-0.009831697422841222,-0.012309353019074386,0.9877348749832053,-0.01071065979351031
121.87145987339407,1,3759.0395938046563,Anhui,Other limited liability companies,3141.6804834039995,139.51860610598425,Construction industry,4.031816561037013,3.015884697369268,10.121771344249257,0.061006114476110596,0.07141066842970391,6.063779540142447,8.066748835294472,7.0601652359141065,,0.006505236275925584,0.019694925088734105,0.022297666984002044,0.031034918307882627,1.042800149942025,0.05883047636328054,0.008373202918965338,2.0024290946893513,0.0031113613859508594,0.004281835167154316,0.00447634997665627,0.0044631058449320785,0.0017281506578826307,0.0024114377850999657,0.005447333539083763,0.0019249567758911675,0.0023049355179980504,0.003170385341913308,0.003661898026966135,0.0034557692087163437,0.026350187718201093,0.008819800714295918,0.020762787288282184,0.03034769742199169,1.0186896496602638,0.03048474128861523,0.06514518521317719,0.016675567521432285,0.019859693399897578,0.029092951218000863,0.04588651959853152,27.046725808092038,0.00077235375235317,0.0003865168705574894,0.0008632641808358036,0.002940678141172018,0.0014406929736114587,0.001586159125664447,0.036648726729038364,0.014185637269521524,0.027413081821528712,0.03734064966483959,0.04214300582037366,0.03224533769769319,174.0,2.453142394142623,2.5325185737426485,174.3819091551382,2.453946179771476,2.5298042792027147,174.3820984249613,2.3909261142634137,2.4509284346504043,174.41967162644733,2.458448837837205,2.564329931464279,174.37970529128108,2.3894755461080903,2.4544733061466717,0.0009463065265792569,3.005658697535246,3.0125622217849406,1.0159656614078134,0.022840406160467584,2.1517682961957463,1.0104024206138849,2.0125763509081676,0.01042971895712221,0.014862267002117152,0.018607660846821698,1.0185408027702778,0.016190966704301712
119.40396139439451,1,3734.2627314905963,Anhui,Other limited liability companies,3131.1225255527193,127.130548232718,Construction industry,4.021842894496301,3.0109052568044348,10.083599186663042,0.04188228013017394,0.04902527632090079,6.043786308794763,8.045824806942273,7.041304995184366,,0.004466013453913299,0.01352107697388535,0.015307926801976573,0.021306276486380695,1.0293834132017585,0.040388648128104485,0.00574842101075332,2.0016676365166965,0.002136030302399092,0.002939590916123863,0.003073130378700495,0.0030640379387095705,0.0011864202561028142,0.0016555145938952106,0.003739735782316346,0.0013215327614073992,0.0015823980247846219,0.002176551779291025,0.002513987987771039,0.0023724752069133083,0.01809008741129594,0.006055021982314589,0.014254192074985747,0.02083448152121435,1.0128309293146756,0.020928565690667512,0.044723859561630976,0.011448209679633807,0.01363419469370713,0.01997306570315902,0.03150228603359069,27.032078479356127,0.0005302408864002247,0.00026535385816230106,0.0005926532538352102,0.002018851827212743,0.000989073098992344,0.0010889393858729399,0.02516030159371718,0.00973880797112215,0.018819791785465015,0.02563532463812148,0.02893226671545547,0.022137260796631954,174.0,1.997619949133878,2.052113755504272,174.26219054199953,1.9981717688188603,2.0502503218918617,174.26232048064287,1.9549068590619187,1.996100008510774,174.2881154581388,2.00126296038316,2.073953077789585,174.2606775322918,1.9539110063945122,1.998533654749468,0.0006496639783660442,3.0038848426486155,3.0086242911283967,1.010960840717161,0.01568053132566331,2.1041928723167342,1.0071415315976766,2.0086339911380113,0.007160272618447659,0.010203331834809157,0.012774641867398958,1.0127287420635052,0.011115518647781226
120.10323526024024,1,3741.284341611671,Anhui,Other limited liability companies,3134.11458575658,130.6412475069367,Construction industry,4.024669370142766,3.0123163995804707,10.094416940931247,0.04730185695532294,0.05536915852047235,6.049452267373554,8.051754547657186,7.046649871202775,,0.005043916637321753,0.01527070749044196,0.017288776103380758,0.02406331363710199,1.0331856337288425,0.04561494862353703,0.006492268031360814,2.0018834290712224,0.002412433122129004,0.003319974666839616,0.0034707941670448998,0.0034605251631967615,0.001339943314180776,0.0018697385687811065,0.004223658465489946,0.0014925394092101952,0.001787160698560489,0.002458198087589414,0.002839298620212251,0.0026794740524791346,0.020430948944967456,0.0068385432402099525,0.016098687856750973,0.023530468293315135,1.0144912545630338,0.023636726976256982,0.05051113742850167,0.01292961068445852,0.015398462669613002,0.022557585067328825,0.03557868919970824,27.036229442072678,0.0005988541808710476,0.00029969070934830424,0.0006693427232206277,0.0022800917249013427,0.0011170593888747652,0.001229848396588839,0.028416050492947483,0.010999011995851087,0.021255077235484095,0.028952541630179202,0.032676108781903655,0.02500182751107095,174.0,2.1267122034196486,2.188257521054501,174.29611805933567,2.1273354287006754,2.1861529586976767,174.2962648120698,2.0784720295221426,2.124995582125125,174.32539766567484,2.130826621174952,2.2129228567413435,174.2944092658186,2.0773473132871185,2.1277441427551764,0.0007337306488133891,3.0043875421941593,3.0097402764135226,1.0123791760644787,0.017709595739407176,2.1176754543155747,1.0080656474534166,2.009751231606646,0.008086813566650012,0.011523645355929936,0.014427683506940802,1.014375844257709,0.012553869355426342
120.37071523435522,1,3743.9701850060314,Anhui,Other limited liability companies,3135.2590818188073,131.98412873968198,Construction industry,4.02575052828363,3.0128561772722198,10.098554851373734,0.04937490492652337,0.057795763502309604,6.051619559085735,8.054022738948754,7.048694345290654,,0.005264970985394811,0.015939960480060446,0.018046472831006136,0.025117910786699522,1.034640025059389,0.0476140662647271,0.006776797729288188,2.001965972105816,0.0025181602523389195,0.00346547565116734,0.0036229049565482075,0.0036121859040346704,0.0013986675788879661,0.0019516816043441256,0.004408764234618575,0.001557951340017104,0.0018654846819901299,0.0025659309100682266,0.0029637335287576506,0.0027969045003709055,0.021326354326199497,0.007138248771928794,0.01680422785768472,0.024561712999055248,1.0151263473015792,0.024672628567820903,0.0527248351078144,0.01349626292441486,0.016073314649039456,0.023546192258864142,0.03713795841683621,27.037817231141034,0.0006250995235406215,0.0003128249340276634,0.0006986772919611503,0.0023800188700221366,0.0011660155578049711,0.0012837476489129212,0.029661410392445145,0.011481053948765207,0.022186600807219268,0.030221413753830254,0.03410816970672169,0.026097555905985396,174.0,2.176091415944687,2.240334014491372,174.30909570929816,2.176741954654564,2.2381372177275938,174.30924889360764,2.1257370714613835,2.174299562121866,174.3396585216767,2.1803861518931718,2.266080331505287,174.30731202631242,2.124563063489009,2.1771685809834667,0.0007658870784090988,3.0045798303204534,3.0101671531062717,1.0129217049941535,0.01848573527982804,2.122832690786426,1.008419131971065,2.010178588420945,0.008441225708939773,0.012028679854861071,0.015059990184698403,1.0150058790320498,0.013104054381408778
145.6693636155805,1,3998.0011937414756,Anhui,Other limited liability companies,3243.5071985153704,258.9958059217892,Construction industry,4.128008051452342,3.0639091432849916,10.489924491900501,0.24544682348543975,0.2873076228433858,6.256605188934886,8.268551599049907,7.242063704043181,,0.026172615542880286,0.0792388901231605,0.08971054097376745,0.12486325643280917,1.1721984908919956,0.23669354574543378,0.033688034002949674,2.0097730134195007,0.012517987343644725,0.017227172218578526,0.018009766594947567,0.017956481279378118,0.006952894691361882,0.009701974129450999,0.021916339454094828,0.007744707723916379,0.009273481946681362,0.012755459318789129,0.014732969741883805,0.013903648548382278,0.1060151089643669,0.03548483767059542,0.0835352362689536,0.12209835024392492,1.075194350280476,0.12264972090618996,0.2620996094122071,0.06709106313524175,0.07990180496265534,0.11705011085522295,0.18461592863240456,27.187992650728017,0.0031074225387092967,0.0015550791738919642,0.003473183841234152,0.011831274862233383,0.005796361840569221,0.006381618011244331,0.14744937679895798,0.05707328907636253,0.11029146689346152,0.15023320081639538,0.1695545930037828,0.1297331550792887,174.0,6.846449782570597,7.165805167035627,175.53654088272395,6.849683665453639,7.154884704741778,175.53730237486715,6.596134082307258,6.837542325845036,175.68847120494456,6.867799277781433,7.293792283910458,175.52767404391977,6.590297989498682,6.851804460975172,0.003807289367418611,3.0227667234181084,3.050541776992546,1.0642348871263783,0.09189415171489629,2.6106116825655303,1.0418522162600166,2.0505986229078195,0.04196204609742796,0.0597955837179338,0.07486448344674108,1.0745954923357197,0.06514136133494558
107.99018544064617,1,3619.653722530149,Anhui,Other limited liability companies,3082.28514369849,69.82777043126733,Construction industry,3.975708237757126,2.9878721244780233,9.907028275650001,-0.04657781922097858,-0.054521636611859305,5.951304686157068,7.949037646303892,6.954064186748163,,-0.004966710662559333,-0.015036962577136376,-0.01702414111682406,-0.023694982493081978,0.9673223304950676,-0.04491673197456246,-0.006392892502813961,1.9981454001081227,-0.00237550660963176,-0.0032691566421238077,-0.003417667585831474,-0.0034075557670656723,-0.0013194331358538309,-0.0018411189465443903,-0.004159007978112968,-0.001469693480491479,-0.0017598050752005608,-0.002420571062172865,-0.0027958381839328205,-0.002638460011021441,-0.02011821750191668,-0.00673386736335095,-0.015852269254353856,-0.02317029328015983,0.985730559458592,-0.02327492548792705,-0.049737976037873145,-0.012731700356439644,-0.01516276223962305,-0.022212301735220846,-0.03503409507217896,26.964325112966876,-0.0005896876691899089,-0.0002951034183587444,-0.0006590972609911366,-0.002245190929185137,-0.0010999608392382701,-0.0012110234137241225,-0.027981093090802336,-0.010830652860753616,-0.0209297310661058,-0.028509372291917804,-0.032175943729356456,-0.024619130769108325,174.0,-0.10946590055689565,-0.17006915935499012,173.70841454599062,-0.11007958628388592,-0.1679968110095953,173.708270039564,-0.06196412697729148,-0.10777555515665682,173.6795831152877,-0.11351733994514457,-0.1943569488963517,173.71009718343126,-0.060856626493339006,-0.11048204425422714,-0.0007224996166556531,2.995679616820604,2.9904088155697583,0.987810308898009,-0.017438519371571853,1.8841257745328206,0.9920578114017761,1.9903980280650457,-0.007963030727037758,-0.011347255788755522,-0.014206842551625465,0.9858442032071393,-0.012361710406276776
106.42527050677698,1,3603.939961334473,Anhui,Other limited liability companies,3075.5891695962773,61.97112657413706,Construction industry,3.969382827691901,2.98471410798134,9.882819069454705,-0.05870636730945835,-0.06871870084907289,5.9386247568365125,7.935767395187734,6.942102812657953,,-0.00626000841930112,-0.018952485604443053,-0.02145711195259623,-0.02986499516069079,0.9588132870782922,-0.0566127442147721,-0.008057558333925664,1.9976624748799834,-0.002994072412653377,-0.0041204228500727035,-0.004307605035855454,-0.004294860168093065,-0.0016630045719018543,-0.0023205338279890203,-0.00524198543619445,-0.0018523916907468368,-0.0022180463762726276,-0.0030508713428679165,-0.0035238554768971158,-0.003325497095591329,-0.02535686483464952,-0.008487320734586964,-0.01998009260844434,-0.029203680436809414,0.9820148939616504,-0.029335558161535852,-0.06268940751939034,-0.016046948742985918,-0.019111042645473912,-0.027996234393667635,-0.04415673571800625,26.955035614442277,-0.000743238337138143,-0.00037194634618364225,-0.0008307217156911511,-0.0028298234132275793,-0.0013863831783961582,-0.0015263656937038713,-0.03526717987623031,-0.013650881378281908,-0.026379691024726634,-0.035933019396872004,-0.040554341158447596,-0.03102978537732613,174.0,-0.39836329318905594,-0.4747472293770485,173.63248767221245,-0.3991367785154156,-0.47213525558367064,173.63230553729286,-0.33849238007513827,-0.39623279331581185,173.59614873257954,-0.4034696999044527,-0.5053593945191168,173.63460845702573,-0.33709649397970165,-0.3996440338105032,-0.0009106336145773399,2.9945546183550604,2.987911336221578,0.9846361960437168,-0.021979391493269086,1.8539529124431104,0.9899897193795985,1.9878977397238329,-0.010036549898141843,-0.014302004203516327,-0.017906207956763252,0.9821581297712316,-0.015580615920231378
101.96643088206937,1,3559.1674695165057,Anhui,Other limited liability companies,3056.5106407850385,39.58555519948471,Construction industry,3.951360129824473,2.9757161178758476,9.813840899759942,-0.09326367750994101,-0.10916973828590953,5.9024964216348055,7.897957083441109,6.908021823586223,,-0.00994494180417722,-0.030108803975336364,-0.03408777039282451,-0.04744492642204185,0.9345688638614535,-0.08993765006046665,-0.012800613569078868,1.9962864983994764,-0.0047565232994773755,-0.006545896220559695,-0.006843262584900138,-0.006823015492610597,-0.0026419267483175335,-0.003686508440279673,-0.008327662937411572,-0.002942795972321615,-0.0035236920868966,-0.004846756733314543,-0.0055981614235569065,-0.005283040032925123,-0.040283099993838396,-0.013483354194638166,-0.03174130846540199,-0.04639433095910795,0.9714280203934117,-0.046603838073128435,-0.09959132125069715,-0.025492932388328355,-0.030360695097532406,-0.04447612577048463,-0.07014945309403142,26.928567476642137,-0.0011807431419233582,-0.0005908913406039217,-0.0013197233237806217,-0.004495589666281678,-0.0022024730805360964,-0.002424855843480203,-0.05602708941815075,-0.021686427843158763,-0.04190800945957372,-0.0570848731845889,-0.0644265208148932,-0.04929536657205793,174.0,-1.2215052505337258,-1.3428523397519188,173.41615274815032,-1.2227340454556805,-1.338702836168331,173.4158634001088,-1.1263915211583688,-1.2181206389111772,173.35842301111666,-1.2296175267818699,-1.3914842553095852,173.41952192597475,-1.124173951299904,-1.2235398949133192,-0.0014466750993459916,2.9913492123439505,2.9807953840132226,0.9755923433321704,-0.03491748806884065,1.7679827742811578,0.984097200587393,1.9807737839817594,-0.015944532014365045,-0.022720831979798992,-0.028446638428544863,0.9716555714916125,-0.02475209428188547
